datetime,Datetime,Temp,pH ,mV[pH],ORP[mV],EC uS/cm,EC Abs uS/cm,RES[KOhm-cm],TDS [ppt],Sal.[psu],Sigma T[sT],Press.[psi],D.O.[%],D.O.[mg/L]
2021-11-22 12:07:27,11/22/2021 12:30:04 p. m.,14.23,4.85,135.2,308.1,690.0,549.0,1.4,0.345,0.34,0.0,10.804,52.8,3.95
2021-11-22 12:07:32,11/22/2021 12:30:09 p. m.,14.23,4.85,135.2,308.1,690.0,549.0,1.4,0.345,0.34,0.0,10.802999999999999,52.8,3.94
2021-11-22 12:07:37,11/22/2021 12:30:14 p. m.,14.23,4.85,135.2,308.1,689.0,548.0,1.5,0.345,0.34,0.0,10.802,52.9,3.95
2021-11-22 12:07:42,11/22/2021 12:30:19 p. m.,14.23,4.85,135.2,308.1,690.0,549.0,1.4,0.345,0.34,0.0,10.8,53.0,3.96
2021-11-22 12:07:47,11/22/2021 12:30:24 p. m.,14.23,4.85,135.2,308.1,690.0,549.0,1.4,0.345,0.34,0.0,10.802999999999999,53.1,3.97
2021-11-22 12:07:52,11/22/2021 12:30:29 p. m.,14.23,4.85,135.2,308.1,689.0,548.0,1.5,0.345,0.34,0.0,10.804,53.1,3.97
2021-11-22 12:07:57,11/22/2021 12:30:34 p. m.,14.23,4.85,135.2,308.1,689.0,548.0,1.5,0.345,0.34,0.0,10.804,53.0,3.96
2021-11-22 12:08:02,11/22/2021 12:30:39 p. m.,14.24,4.85,135.2,308.1,690.0,549.0,1.4,0.345,0.34,0.0,10.802999999999999,52.9,3.95
2021-11-22 12:08:07,11/22/2021 12:30:44 p. m.,14.24,4.85,135.2,308.1,689.0,548.0,1.5,0.345,0.34,0.0,10.802,52.8,3.95
2021-11-22 12:08:12,11/22/2021 12:30:49 p. m.,14.24,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.8,3.95
2021-11-22 12:08:17,11/22/2021 12:30:54 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.8,3.94
2021-11-22 12:08:22,11/22/2021 12:30:59 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,52.7,3.94
2021-11-22 12:08:27,11/22/2021 12:31:04 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.6,3.93
2021-11-22 12:08:32,11/22/2021 12:31:09 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.5,3.92
2021-11-22 12:08:37,11/22/2021 12:31:14 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.5,3.92
2021-11-22 12:08:42,11/22/2021 12:31:19 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.8,3.94
2021-11-22 12:08:47,11/22/2021 12:31:24 p. m.,14.24,4.85,135.2,308.2,689.0,548.0,1.5,0.345,0.34,0.0,10.799000000000001,53.0,3.96
2021-11-22 12:08:52,11/22/2021 12:31:29 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,53.1,3.97
2021-11-22 12:08:57,11/22/2021 12:31:34 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,53.1,3.97
2021-11-22 12:09:02,11/22/2021 12:31:39 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.8,53.1,3.97
2021-11-22 12:09:07,11/22/2021 12:31:44 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.8,53.1,3.97
2021-11-22 12:09:12,11/22/2021 12:31:49 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,53.2,3.97
2021-11-22 12:09:17,11/22/2021 12:31:54 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,53.3,3.98
2021-11-22 12:09:22,11/22/2021 12:31:59 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.804,53.3,3.98
2021-11-22 12:09:27,11/22/2021 12:32:04 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,53.3,3.98
2021-11-22 12:09:32,11/22/2021 12:32:09 p. m.,14.24,4.85,135.3,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802,53.2,3.98
2021-11-22 12:09:37,11/22/2021 12:32:14 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,53.2,3.97
2021-11-22 12:09:42,11/22/2021 12:32:19 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.804,53.2,3.97
2021-11-22 12:09:47,11/22/2021 12:32:24 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.8,53.2,3.97
2021-11-22 12:09:52,11/22/2021 12:32:29 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802,53.3,3.98
2021-11-22 12:09:57,11/22/2021 12:32:34 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.804,53.4,3.99
2021-11-22 12:10:02,11/22/2021 12:32:39 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,53.5,3.99
2021-11-22 12:10:07,11/22/2021 12:32:44 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.804,53.5,3.99
2021-11-22 12:10:12,11/22/2021 12:32:49 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802,53.5,3.99
2021-11-22 12:10:17,11/22/2021 12:32:54 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,53.4,3.99
2021-11-22 12:10:22,11/22/2021 12:32:59 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,53.4,3.99
2021-11-22 12:10:27,11/22/2021 12:33:04 p. m.,14.24,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,53.3,3.99
2021-11-22 12:10:32,11/22/2021 12:33:09 p. m.,14.24,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,53.3,3.98
2021-11-22 12:10:37,11/22/2021 12:33:14 p. m.,14.24,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,53.1,3.97
2021-11-22 12:10:42,11/22/2021 12:33:19 p. m.,14.25,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.804,52.9,3.95
2021-11-22 12:10:47,11/22/2021 12:33:24 p. m.,14.25,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.804,52.7,3.94
2021-11-22 12:10:52,11/22/2021 12:33:29 p. m.,14.25,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.6,3.93
2021-11-22 12:10:57,11/22/2021 12:33:34 p. m.,14.25,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,52.4,3.91
2021-11-22 12:11:02,11/22/2021 12:33:39 p. m.,14.25,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.2,3.9
2021-11-22 12:11:07,11/22/2021 12:33:44 p. m.,14.25,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.804,52.2,3.9
2021-11-22 12:11:12,11/22/2021 12:33:49 p. m.,14.25,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.4,3.91
2021-11-22 12:11:17,11/22/2021 12:33:54 p. m.,14.25,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.6,3.93
2021-11-22 12:11:22,11/22/2021 12:33:59 p. m.,14.25,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.802999999999999,52.8,3.94
2021-11-22 12:11:27,11/22/2021 12:34:04 p. m.,14.25,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.9,3.95
2021-11-22 12:11:32,11/22/2021 12:34:09 p. m.,14.25,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,53.0,3.96
2021-11-22 12:11:37,11/22/2021 12:34:14 p. m.,14.25,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.9,3.95
2021-11-22 12:11:42,11/22/2021 12:34:19 p. m.,14.25,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.8,3.95
2021-11-22 12:11:47,11/22/2021 12:34:24 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.8,3.94
2021-11-22 12:11:52,11/22/2021 12:34:29 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.8,3.94
2021-11-22 12:11:57,11/22/2021 12:34:34 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.9,3.95
2021-11-22 12:12:02,11/22/2021 12:34:39 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.8,3.94
2021-11-22 12:12:07,11/22/2021 12:34:44 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.7,3.94
2021-11-22 12:12:12,11/22/2021 12:34:49 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.6,3.93
2021-11-22 12:12:17,11/22/2021 12:34:54 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.6,3.93
2021-11-22 12:12:22,11/22/2021 12:34:59 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.5,3.92
2021-11-22 12:12:27,11/22/2021 12:35:04 p. m.,14.25,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.5,3.92
2021-11-22 12:12:32,11/22/2021 12:35:09 p. m.,14.25,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.3,3.91
2021-11-22 12:12:37,11/22/2021 12:35:14 p. m.,14.25,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.3,3.9
2021-11-22 12:12:42,11/22/2021 12:35:19 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.2,3.9
2021-11-22 12:12:47,11/22/2021 12:35:24 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.1,3.89
2021-11-22 12:12:52,11/22/2021 12:35:29 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.1,3.89
2021-11-22 12:12:57,11/22/2021 12:35:34 p. m.,14.26,4.86,134.9,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.1,3.89
2021-11-22 12:13:02,11/22/2021 12:35:39 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.1,3.89
2021-11-22 12:13:07,11/22/2021 12:35:44 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.1,3.89
2021-11-22 12:13:12,11/22/2021 12:35:49 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.1,3.89
2021-11-22 12:13:17,11/22/2021 12:35:54 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.1,3.89
2021-11-22 12:13:22,11/22/2021 12:35:59 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.802,52.0,3.88
2021-11-22 12:13:27,11/22/2021 12:36:04 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.8,3.87
2021-11-22 12:13:32,11/22/2021 12:36:09 p. m.,14.26,4.85,135.1,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.798,51.6,3.85
2021-11-22 12:13:37,11/22/2021 12:36:14 p. m.,14.26,4.85,135.1,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.4,3.84
2021-11-22 12:13:42,11/22/2021 12:36:19 p. m.,14.26,4.85,135.1,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.3,3.83
2021-11-22 12:13:47,11/22/2021 12:36:24 p. m.,14.26,4.85,135.1,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.5,3.84
2021-11-22 12:13:52,11/22/2021 12:36:29 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.7,3.86
2021-11-22 12:13:57,11/22/2021 12:36:34 p. m.,14.26,4.85,135.1,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.0,3.88
2021-11-22 12:14:02,11/22/2021 12:36:39 p. m.,14.26,4.85,135.1,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.2,3.9
2021-11-22 12:14:07,11/22/2021 12:36:44 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.3,3.91
2021-11-22 12:14:12,11/22/2021 12:36:49 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.4,3.91
2021-11-22 12:14:17,11/22/2021 12:36:54 p. m.,14.26,4.85,135.0,307.8,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.6,3.93
2021-11-22 12:14:22,11/22/2021 12:36:59 p. m.,14.26,4.85,135.0,307.8,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.8,3.94
2021-11-22 12:14:27,11/22/2021 12:37:04 p. m.,14.26,4.85,135.0,307.8,689.0,549.0,1.5,0.345,0.34,0.0,10.798,53.0,3.96
2021-11-22 12:14:32,11/22/2021 12:37:09 p. m.,14.26,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.797,53.4,3.99
2021-11-22 12:14:37,11/22/2021 12:37:14 p. m.,14.27,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.795,53.7,4.01
2021-11-22 12:14:42,11/22/2021 12:37:19 p. m.,14.27,4.85,135.0,307.9,689.0,549.0,1.5,0.345,0.34,0.0,10.797,53.9,4.02
2021-11-22 12:14:47,11/22/2021 12:37:24 p. m.,14.27,4.86,134.9,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.798,54.1,4.03
2021-11-22 12:14:52,11/22/2021 12:37:29 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.8,54.1,4.04
2021-11-22 12:14:57,11/22/2021 12:37:34 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,54.2,4.04
2021-11-22 12:15:02,11/22/2021 12:37:39 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,54.1,4.04
2021-11-22 12:15:07,11/22/2021 12:37:44 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.802,54.1,4.04
2021-11-22 12:15:12,11/22/2021 12:37:49 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.802,54.0,4.03
2021-11-22 12:15:17,11/22/2021 12:37:54 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.8,53.8,4.02
2021-11-22 12:15:22,11/22/2021 12:37:59 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.8,53.7,4.01
2021-11-22 12:15:27,11/22/2021 12:38:04 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.8,53.7,4.01
2021-11-22 12:15:32,11/22/2021 12:38:09 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.797,53.6,4.0
2021-11-22 12:15:37,11/22/2021 12:38:14 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,53.6,4.0
2021-11-22 12:15:42,11/22/2021 12:38:19 p. m.,14.27,4.85,135.0,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.798,53.5,3.99
2021-11-22 12:15:47,11/22/2021 12:38:24 p. m.,14.27,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,53.4,3.99
2021-11-22 12:15:52,11/22/2021 12:38:29 p. m.,14.27,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,53.3,3.98
2021-11-22 12:15:57,11/22/2021 12:38:34 p. m.,14.27,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,53.2,3.97
2021-11-22 12:16:02,11/22/2021 12:38:39 p. m.,14.27,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,53.0,3.96
2021-11-22 12:16:07,11/22/2021 12:38:44 p. m.,14.27,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.797,52.9,3.95
2021-11-22 12:16:12,11/22/2021 12:38:49 p. m.,14.27,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.8,3.94
2021-11-22 12:16:17,11/22/2021 12:38:54 p. m.,14.27,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.6,3.93
2021-11-22 12:16:22,11/22/2021 12:38:59 p. m.,14.27,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.5,3.92
2021-11-22 12:16:27,11/22/2021 12:39:04 p. m.,14.27,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.4,3.92
2021-11-22 12:16:32,11/22/2021 12:39:09 p. m.,14.27,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.4,3.91
2021-11-22 12:16:37,11/22/2021 12:39:14 p. m.,14.27,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.3,3.9
2021-11-22 12:16:42,11/22/2021 12:39:19 p. m.,14.27,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.3,3.9
2021-11-22 12:16:47,11/22/2021 12:39:24 p. m.,14.27,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.2,3.9
2021-11-22 12:16:52,11/22/2021 12:39:29 p. m.,14.27,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,52.2,3.89
2021-11-22 12:16:57,11/22/2021 12:39:34 p. m.,14.28,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.798,52.1,3.89
2021-11-22 12:17:02,11/22/2021 12:39:39 p. m.,14.28,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.1,3.89
2021-11-22 12:17:07,11/22/2021 12:39:44 p. m.,14.28,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,52.1,3.89
2021-11-22 12:17:12,11/22/2021 12:39:49 p. m.,14.28,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.0,3.88
2021-11-22 12:17:17,11/22/2021 12:39:54 p. m.,14.28,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.9,3.88
2021-11-22 12:17:22,11/22/2021 12:39:59 p. m.,14.28,4.85,135.0,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.8,3.87
2021-11-22 12:17:27,11/22/2021 12:40:04 p. m.,14.28,4.85,135.1,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.798,51.7,3.86
2021-11-22 12:17:32,11/22/2021 12:40:09 p. m.,14.28,4.85,135.1,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.797,51.5,3.84
2021-11-22 12:17:37,11/22/2021 12:40:14 p. m.,14.28,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.797,51.4,3.84
2021-11-22 12:17:42,11/22/2021 12:40:19 p. m.,14.28,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.798,51.4,3.84
2021-11-22 12:17:47,11/22/2021 12:40:24 p. m.,14.28,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.796,51.4,3.84
2021-11-22 12:17:52,11/22/2021 12:40:29 p. m.,14.28,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.797,51.3,3.83
2021-11-22 12:17:57,11/22/2021 12:40:34 p. m.,14.28,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.797,50.9,3.8
2021-11-22 12:18:02,11/22/2021 12:40:39 p. m.,14.28,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.797,50.8,3.79
2021-11-22 12:18:07,11/22/2021 12:40:44 p. m.,14.28,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.798,50.9,3.8
2021-11-22 12:18:12,11/22/2021 12:40:49 p. m.,14.28,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.797,51.1,3.81
2021-11-22 12:18:17,11/22/2021 12:40:54 p. m.,14.29,4.85,135.1,308.0,689.0,549.0,1.5,0.345,0.34,0.0,10.797,51.3,3.83
2021-11-22 12:18:22,11/22/2021 12:40:59 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.6,3.85
2021-11-22 12:18:27,11/22/2021 12:41:04 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.798,51.7,3.86
2021-11-22 12:18:32,11/22/2021 12:41:09 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.9,3.87
2021-11-22 12:18:37,11/22/2021 12:41:14 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,51.9,3.88
2021-11-22 12:18:42,11/22/2021 12:41:19 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.798,52.0,3.88
2021-11-22 12:18:47,11/22/2021 12:41:24 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.9,3.87
2021-11-22 12:18:52,11/22/2021 12:41:29 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.798,51.8,3.86
2021-11-22 12:18:57,11/22/2021 12:41:34 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.7,3.86
2021-11-22 12:19:02,11/22/2021 12:41:39 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,51.5,3.85
2021-11-22 12:19:07,11/22/2021 12:41:44 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,51.4,3.84
2021-11-22 12:19:12,11/22/2021 12:41:49 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,51.3,3.83
2021-11-22 12:19:17,11/22/2021 12:41:54 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,51.2,3.82
2021-11-22 12:19:22,11/22/2021 12:41:59 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.3,3.82
2021-11-22 12:19:27,11/22/2021 12:42:04 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.798,51.3,3.82
2021-11-22 12:19:32,11/22/2021 12:42:09 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.2,3.82
2021-11-22 12:19:37,11/22/2021 12:42:14 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.2,3.82
2021-11-22 12:19:42,11/22/2021 12:42:19 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.798,51.2,3.82
2021-11-22 12:19:47,11/22/2021 12:42:24 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,51.2,3.82
2021-11-22 12:19:52,11/22/2021 12:42:29 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.2,3.82
2021-11-22 12:19:57,11/22/2021 12:42:34 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,51.3,3.82
2021-11-22 12:20:02,11/22/2021 12:42:39 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,51.3,3.83
2021-11-22 12:20:07,11/22/2021 12:42:44 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.4,3.84
2021-11-22 12:20:12,11/22/2021 12:42:49 p. m.,14.29,4.85,135.1,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.798,51.5,3.84
2021-11-22 12:20:17,11/22/2021 12:42:54 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.5,3.84
2021-11-22 12:20:22,11/22/2021 12:42:59 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,51.5,3.84
2021-11-22 12:20:27,11/22/2021 12:43:04 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.5,3.84
2021-11-22 12:20:32,11/22/2021 12:43:09 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.5,3.84
2021-11-22 12:20:37,11/22/2021 12:43:14 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,51.5,3.84
2021-11-22 12:20:42,11/22/2021 12:43:19 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.8,51.7,3.85
2021-11-22 12:20:47,11/22/2021 12:43:24 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.800999999999998,51.9,3.87
2021-11-22 12:20:52,11/22/2021 12:43:29 p. m.,14.29,4.85,135.2,308.2,689.0,549.0,1.5,0.345,0.34,0.0,10.798,52.0,3.88
2021-11-22 12:20:57,11/22/2021 12:43:34 p. m.,14.29,4.85,135.2,308.1,689.0,549.0,1.5,0.345,0.34,0.0,10.799000000000001,52.1,3.89
