datetime,Datetime,Temp,pH ,mV[pH],ORP[mV],EC,EC Abs,RES[KOhm-cm],TDS [ppt],Sal.[psu],Sigma T[sT],Press.[psi],D.O.[%],D.O.[mg/L]
2021-11-17 13:01:00,11/17/2021 1:23:37 p. m.,16.98,5.65,93.4,235.4,650,551,1.5,0.325,0.32,0,10.808,65.9,4.65
2021-11-17 13:01:05,11/17/2021 1:23:42 p. m.,16.98,5.65,93.4,235.5,650,551,1.5,0.325,0.32,0,10.809,66.3,4.67
2021-11-17 13:01:10,11/17/2021 1:23:47 p. m.,16.98,5.65,93.4,235.4,650,551,1.5,0.325,0.32,0,10.808,66.4,4.68
2021-11-17 13:01:15,11/17/2021 1:23:52 p. m.,16.98,5.65,93.4,235.4,651,551,1.5,0.325,0.32,0,10.809,66.1,4.66
2021-11-17 13:01:20,11/17/2021 1:23:57 p. m.,16.98,5.65,93.4,235.4,650,551,1.5,0.325,0.32,0,10.809,67,4.72
2021-11-17 13:01:25,11/17/2021 1:24:02 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.809,67.3,4.74
2021-11-17 13:01:30,11/17/2021 1:24:07 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.807,66.4,4.68
2021-11-17 13:01:35,11/17/2021 1:24:12 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.809,65.6,4.62
2021-11-17 13:01:40,11/17/2021 1:24:17 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.81,65.7,4.63
2021-11-17 13:01:45,11/17/2021 1:24:22 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.81,65.5,4.62
2021-11-17 13:01:50,11/17/2021 1:24:27 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.809,65.3,4.6
2021-11-17 13:01:55,11/17/2021 1:24:32 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.808,65.3,4.6
2021-11-17 13:02:00,11/17/2021 1:24:37 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.809,66.9,4.72
2021-11-17 13:02:05,11/17/2021 1:24:42 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.807,66.6,4.69
2021-11-17 13:02:10,11/17/2021 1:24:47 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.807,66.6,4.69
2021-11-17 13:02:15,11/17/2021 1:24:52 p. m.,16.98,5.65,93.3,235.4,651,552,1.5,0.325,0.32,0,10.806,65.6,4.62
2021-11-17 13:02:20,11/17/2021 1:24:57 p. m.,16.98,5.65,93.3,235.4,651,552,1.5,0.325,0.32,0,10.806,65,4.58
2021-11-17 13:02:25,11/17/2021 1:25:02 p. m.,16.98,5.65,93.3,235.5,651,552,1.5,0.325,0.32,0,10.808,64.8,4.56
2021-11-17 13:02:30,11/17/2021 1:25:07 p. m.,16.98,5.65,93.3,235.5,651,552,1.5,0.325,0.32,0,10.808,64.8,4.57
2021-11-17 13:02:35,11/17/2021 1:25:12 p. m.,16.98,5.65,93.3,235.4,651,552,1.5,0.326,0.32,0,10.809,65,4.58
2021-11-17 13:02:40,11/17/2021 1:25:17 p. m.,16.98,5.65,93.3,235.4,651,552,1.5,0.326,0.32,0,10.807,64.7,4.56
2021-11-17 13:02:45,11/17/2021 1:25:22 p. m.,16.98,5.65,93.3,235.5,651,552,1.5,0.326,0.32,0,10.808,64.7,4.56
2021-11-17 13:02:50,11/17/2021 1:25:27 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.808,66,4.65
2021-11-17 13:02:55,11/17/2021 1:25:32 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.808,66.7,4.7
2021-11-17 13:03:00,11/17/2021 1:25:37 p. m.,16.98,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.809,66.6,4.69
2021-11-17 13:03:05,11/17/2021 1:25:42 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.807,66.1,4.66
2021-11-17 13:03:10,11/17/2021 1:25:47 p. m.,16.99,5.65,93.3,235.4,649,551,1.5,0.325,0.32,0,10.808,65.4,4.61
2021-11-17 13:03:15,11/17/2021 1:25:52 p. m.,16.99,5.65,93.3,235.4,649,551,1.5,0.325,0.32,0,10.809,65.3,4.6
2021-11-17 13:03:20,11/17/2021 1:25:57 p. m.,16.99,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.811,65.3,4.6
2021-11-17 13:03:25,11/17/2021 1:26:02 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.811,64.8,4.57
2021-11-17 13:03:30,11/17/2021 1:26:07 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.811,64.5,4.54
2021-11-17 13:03:35,11/17/2021 1:26:12 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.809,64.6,4.55
2021-11-17 13:03:40,11/17/2021 1:26:17 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.809,65.4,4.6
2021-11-17 13:03:45,11/17/2021 1:26:22 p. m.,16.99,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.811,65.9,4.64
2021-11-17 13:03:50,11/17/2021 1:26:27 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.811,66.6,4.69
2021-11-17 13:03:55,11/17/2021 1:26:32 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.81,65.9,4.64
2021-11-17 13:04:00,11/17/2021 1:26:37 p. m.,16.99,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.811,65.6,4.62
2021-11-17 13:04:05,11/17/2021 1:26:42 p. m.,17,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.807,65.5,4.61
2021-11-17 13:04:10,11/17/2021 1:26:47 p. m.,16.99,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.808,64.7,4.56
2021-11-17 13:04:15,11/17/2021 1:26:52 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.807,64,4.51
2021-11-17 13:04:20,11/17/2021 1:26:57 p. m.,16.99,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.806,63.5,4.47
2021-11-17 13:04:25,11/17/2021 1:27:02 p. m.,17,5.65,93.3,235.4,650,552,1.5,0.325,0.32,0,10.807,64.6,4.55
2021-11-17 13:04:30,11/17/2021 1:27:07 p. m.,17,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.808,65.5,4.62
2021-11-17 13:04:35,11/17/2021 1:27:12 p. m.,17,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.808,65.5,4.61
2021-11-17 13:04:40,11/17/2021 1:27:17 p. m.,17,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.808,66,4.65
2021-11-17 13:04:45,11/17/2021 1:27:22 p. m.,17,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.808,65.4,4.6
2021-11-17 13:04:50,11/17/2021 1:27:27 p. m.,17,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.807,64.6,4.55
2021-11-17 13:04:55,11/17/2021 1:27:32 p. m.,17,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.805,63.8,4.49
2021-11-17 13:05:00,11/17/2021 1:27:37 p. m.,17,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.804,63.3,4.45
2021-11-17 13:05:05,11/17/2021 1:27:42 p. m.,17.01,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.806,62.8,4.42
2021-11-17 13:05:10,11/17/2021 1:27:47 p. m.,17.01,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.807,62.6,4.41
2021-11-17 13:05:15,11/17/2021 1:27:52 p. m.,17.01,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.807,62.9,4.43
2021-11-17 13:05:20,11/17/2021 1:27:57 p. m.,17.01,5.65,93.3,235.4,650,552,1.5,0.325,0.32,0,10.804,62.9,4.43
2021-11-17 13:05:25,11/17/2021 1:28:02 p. m.,17.01,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.806,64.8,4.56
2021-11-17 13:05:30,11/17/2021 1:28:07 p. m.,17.01,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.804,65.8,4.63
2021-11-17 13:05:35,11/17/2021 1:28:12 p. m.,17.01,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.805,65.3,4.6
2021-11-17 13:05:40,11/17/2021 1:28:17 p. m.,17.01,5.65,93.2,235.4,651,552,1.5,0.325,0.32,0,10.806,64.6,4.55
2021-11-17 13:05:45,11/17/2021 1:28:22 p. m.,17.01,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.807,63.7,4.49
2021-11-17 13:05:50,11/17/2021 1:28:27 p. m.,17.01,5.65,93.2,235.4,651,552,1.5,0.325,0.32,0,10.809,64.7,4.55
2021-11-17 13:05:55,11/17/2021 1:28:32 p. m.,17.01,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.808,64.8,4.57
2021-11-17 13:06:00,11/17/2021 1:28:37 p. m.,17.01,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.81,64.9,4.57
2021-11-17 13:06:05,11/17/2021 1:28:42 p. m.,17.01,5.65,93.3,235.4,650,551,1.5,0.325,0.32,0,10.808,64.7,4.55
2021-11-17 13:06:10,11/17/2021 1:28:47 p. m.,17.01,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.806,65.6,4.61
2021-11-17 13:06:15,11/17/2021 1:28:52 p. m.,17.01,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.807,65.8,4.63
2021-11-17 13:06:20,11/17/2021 1:28:57 p. m.,17.01,5.65,93.3,235.4,650,552,1.5,0.325,0.32,0,10.807,64.8,4.56
2021-11-17 13:06:25,11/17/2021 1:29:02 p. m.,17.01,5.65,93.2,235.4,651,552,1.5,0.325,0.32,0,10.806,64.1,4.52
2021-11-17 13:06:30,11/17/2021 1:29:07 p. m.,17.01,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.806,63.6,4.48
2021-11-17 13:06:35,11/17/2021 1:29:12 p. m.,17.01,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.807,63.8,4.49
2021-11-17 13:06:40,11/17/2021 1:29:17 p. m.,17.01,5.65,93.2,235.4,651,552,1.5,0.325,0.32,0,10.807,63.4,4.46
2021-11-17 13:06:45,11/17/2021 1:29:22 p. m.,17.01,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.806,63.6,4.48
2021-11-17 13:06:50,11/17/2021 1:29:27 p. m.,17.01,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.806,63.5,4.47
2021-11-17 13:06:55,11/17/2021 1:29:32 p. m.,17.01,5.65,93.2,235.4,650,551,1.5,0.325,0.32,0,10.806,63.9,4.5
2021-11-17 13:07:00,11/17/2021 1:29:37 p. m.,17.02,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.808,64.2,4.52
2021-11-17 13:07:05,11/17/2021 1:29:42 p. m.,17.02,5.65,93.2,235.4,651,552,1.5,0.325,0.32,0,10.806,64.1,4.51
2021-11-17 13:07:10,11/17/2021 1:29:47 p. m.,17.02,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.806,64,4.51
2021-11-17 13:07:15,11/17/2021 1:29:52 p. m.,17.02,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.804,64.2,4.52
2021-11-17 13:07:20,11/17/2021 1:29:57 p. m.,17.02,5.65,93.2,235.4,650,552,1.5,0.325,0.32,0,10.805,64.4,4.53
2021-11-17 13:07:25,11/17/2021 1:30:02 p. m.,17.02,5.65,93.2,235.5,650,552,1.5,0.325,0.32,0,10.806,64.1,4.51
2021-11-17 13:07:30,11/17/2021 1:30:07 p. m.,17.03,5.65,93.2,235.5,650,552,1.5,0.325,0.32,0,10.805,63.6,4.48
2021-11-17 13:07:35,11/17/2021 1:30:12 p. m.,17.03,5.65,93.2,235.5,650,552,1.5,0.325,0.32,0,10.806,63.3,4.45
2021-11-17 13:07:40,11/17/2021 1:30:17 p. m.,17.03,5.65,93.2,235.5,650,552,1.5,0.325,0.32,0,10.805,63.4,4.46
2021-11-17 13:07:45,11/17/2021 1:30:22 p. m.,17.03,5.65,93.3,235.5,650,552,1.5,0.325,0.32,0,10.805,64.2,4.52
2021-11-17 13:07:50,11/17/2021 1:30:27 p. m.,17.03,5.65,93.4,235.5,650,552,1.5,0.325,0.32,0,10.806,64.6,4.55
2021-11-17 13:07:55,11/17/2021 1:30:32 p. m.,17.03,5.65,93.2,235.5,651,553,1.5,0.326,0.32,0,10.808,64.7,4.55
2021-11-17 13:08:00,11/17/2021 1:30:37 p. m.,17.03,5.65,93.2,235.5,651,553,1.5,0.326,0.32,0,10.807,63.9,4.5
2021-11-17 13:08:05,11/17/2021 1:30:42 p. m.,17.03,5.65,93.2,235.5,651,552,1.5,0.325,0.32,0,10.805,63.8,4.49
2021-11-17 13:08:10,11/17/2021 1:30:47 p. m.,17.03,5.65,93.2,235.5,651,552,1.5,0.325,0.32,0,10.806,63.7,4.48
2021-11-17 13:08:15,11/17/2021 1:30:52 p. m.,17.03,5.65,93.2,235.5,651,552,1.5,0.325,0.32,0,10.806,63.3,4.45
2021-11-17 13:08:20,11/17/2021 1:30:57 p. m.,17.04,5.65,93.2,235.5,651,552,1.5,0.325,0.32,0,10.807,62.7,4.41
2021-11-17 13:08:25,11/17/2021 1:31:02 p. m.,17.04,5.65,93.2,235.6,651,552,1.5,0.325,0.32,0,10.807,62.3,4.38
2021-11-17 13:08:30,11/17/2021 1:31:07 p. m.,17.04,5.65,93.2,235.6,651,552,1.5,0.325,0.32,0,10.808,63,4.43
2021-11-17 13:08:35,11/17/2021 1:31:12 p. m.,17.04,5.65,93.2,235.6,651,552,1.5,0.325,0.32,0,10.807,64.7,4.55
2021-11-17 13:08:40,11/17/2021 1:31:17 p. m.,17.04,5.65,93.2,235.6,651,552,1.5,0.325,0.32,0,10.807,64.7,4.55
2021-11-17 13:08:45,11/17/2021 1:31:22 p. m.,17.04,5.65,93.2,235.6,651,552,1.5,0.325,0.32,0,10.807,64.2,4.52
2021-11-17 13:08:50,11/17/2021 1:31:27 p. m.,17.04,5.65,93.2,235.7,651,552,1.5,0.325,0.32,0,10.807,63.6,4.48
2021-11-17 13:08:55,11/17/2021 1:31:32 p. m.,17.04,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.808,63,4.43
2021-11-17 13:09:00,11/17/2021 1:31:37 p. m.,17.04,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.806,63.3,4.45
2021-11-17 13:09:05,11/17/2021 1:31:42 p. m.,17.04,5.65,93.2,235.7,651,552,1.5,0.325,0.32,0,10.806,63.6,4.47
2021-11-17 13:09:10,11/17/2021 1:31:47 p. m.,17.04,5.65,93.2,235.6,651,552,1.5,0.325,0.32,0,10.806,63.7,4.48
2021-11-17 13:09:15,11/17/2021 1:31:52 p. m.,17.04,5.65,93.2,235.7,651,553,1.5,0.326,0.32,0,10.805,63.5,4.47
2021-11-17 13:09:20,11/17/2021 1:31:57 p. m.,17.04,5.65,93.2,235.7,651,552,1.5,0.325,0.32,0,10.805,63.1,4.44
2021-11-17 13:09:25,11/17/2021 1:32:02 p. m.,17.04,5.65,93.3,235.7,651,552,1.5,0.325,0.32,0,10.804,62.7,4.41
2021-11-17 13:09:30,11/17/2021 1:32:07 p. m.,17.04,5.65,93.3,235.7,650,552,1.5,0.325,0.32,0,10.805,62.5,4.4
2021-11-17 13:09:35,11/17/2021 1:32:12 p. m.,17.04,5.65,93.2,235.6,650,552,1.5,0.325,0.32,0,10.805,62.5,4.39
2021-11-17 13:09:40,11/17/2021 1:32:17 p. m.,17.04,5.65,93.3,235.7,650,552,1.5,0.325,0.32,0,10.804,64.5,4.53
2021-11-17 13:09:45,11/17/2021 1:32:22 p. m.,17.04,5.65,93.2,235.6,650,552,1.5,0.325,0.32,0,10.804,65.1,4.58
2021-11-17 13:09:50,11/17/2021 1:32:27 p. m.,17.04,5.65,93.2,235.6,650,552,1.5,0.325,0.32,0,10.806,64.4,4.53
2021-11-17 13:09:55,11/17/2021 1:32:32 p. m.,17.04,5.65,93.2,235.6,650,552,1.5,0.325,0.32,0,10.806,63.8,4.48
2021-11-17 13:10:00,11/17/2021 1:32:37 p. m.,17.04,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.807,63.2,4.45
2021-11-17 13:10:05,11/17/2021 1:32:42 p. m.,17.04,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.807,63.2,4.44
2021-11-17 13:10:10,11/17/2021 1:32:47 p. m.,17.05,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.806,64.4,4.53
2021-11-17 13:10:15,11/17/2021 1:32:52 p. m.,17.05,5.65,93.2,235.6,650,552,1.5,0.325,0.32,0,10.805,64.4,4.53
2021-11-17 13:10:20,11/17/2021 1:32:57 p. m.,17.05,5.65,93.2,235.6,650,552,1.5,0.325,0.32,0,10.807,64.6,4.54
2021-11-17 13:10:25,11/17/2021 1:33:02 p. m.,17.05,5.65,93.2,235.6,651,552,1.5,0.325,0.32,0,10.806,64.5,4.54
2021-11-17 13:10:30,11/17/2021 1:33:07 p. m.,17.05,5.65,93.2,235.6,651,552,1.5,0.325,0.32,0,10.806,64.2,4.52
2021-11-17 13:10:35,11/17/2021 1:33:12 p. m.,17.05,5.65,93.2,235.6,650,552,1.5,0.325,0.32,0,10.806,64.1,4.51
2021-11-17 13:10:40,11/17/2021 1:33:17 p. m.,17.06,5.65,93.2,235.6,650,552,1.5,0.325,0.32,0,10.806,65.6,4.61
2021-11-17 13:10:45,11/17/2021 1:33:22 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.804,65.1,4.58
2021-11-17 13:10:50,11/17/2021 1:33:27 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.802,64.7,4.55
2021-11-17 13:10:55,11/17/2021 1:33:32 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.804,64.7,4.55
2021-11-17 13:11:00,11/17/2021 1:33:37 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.805,64.3,4.52
2021-11-17 13:11:05,11/17/2021 1:33:42 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.803,64.4,4.52
2021-11-17 13:11:10,11/17/2021 1:33:47 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.803,64.2,4.51
2021-11-17 13:11:15,11/17/2021 1:33:52 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.802,64.5,4.54
2021-11-17 13:11:20,11/17/2021 1:33:57 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.803,65.4,4.59
2021-11-17 13:11:25,11/17/2021 1:34:02 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.803,65.9,4.63
2021-11-17 13:11:30,11/17/2021 1:34:07 p. m.,17.06,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.804,65.2,4.58
2021-11-17 13:11:35,11/17/2021 1:34:12 p. m.,17.06,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.804,64.4,4.53
2021-11-17 13:11:40,11/17/2021 1:34:17 p. m.,17.06,5.65,93.2,235.7,651,552,1.5,0.325,0.32,0,10.804,64.1,4.51
2021-11-17 13:11:45,11/17/2021 1:34:22 p. m.,17.06,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.802,64.1,4.5
2021-11-17 13:11:50,11/17/2021 1:34:27 p. m.,17.07,5.65,93.2,235.7,651,553,1.5,0.326,0.32,0,10.805,64,4.5
2021-11-17 13:11:55,11/17/2021 1:34:32 p. m.,17.07,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.805,63.8,4.48
2021-11-17 13:12:00,11/17/2021 1:34:37 p. m.,17.07,5.65,93.1,235.7,651,553,1.5,0.325,0.32,0,10.804,63.6,4.47
2021-11-17 13:12:05,11/17/2021 1:34:42 p. m.,17.07,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.802,63.3,4.45
2021-11-17 13:12:10,11/17/2021 1:34:47 p. m.,17.07,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.803,64.8,4.55
2021-11-17 13:12:15,11/17/2021 1:34:52 p. m.,17.07,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.806,64.5,4.53
2021-11-17 13:12:20,11/17/2021 1:34:57 p. m.,17.07,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.806,64,4.5
2021-11-17 13:12:25,11/17/2021 1:35:02 p. m.,17.07,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.806,63.6,4.47
2021-11-17 13:12:30,11/17/2021 1:35:07 p. m.,17.07,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.805,63.6,4.47
2021-11-17 13:12:35,11/17/2021 1:35:12 p. m.,17.07,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.805,63.3,4.45
2021-11-17 13:12:40,11/17/2021 1:35:17 p. m.,17.07,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.805,62.4,4.39
2021-11-17 13:12:45,11/17/2021 1:35:22 p. m.,17.07,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.802,61.9,4.35
2021-11-17 13:12:50,11/17/2021 1:35:27 p. m.,17.07,5.65,93.2,235.8,651,553,1.5,0.326,0.32,0,10.802,61.6,4.33
2021-11-17 13:12:55,11/17/2021 1:35:32 p. m.,17.07,5.65,93.2,235.8,651,553,1.5,0.326,0.32,0,10.802,62.1,4.37
2021-11-17 13:13:00,11/17/2021 1:35:37 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.804,62.9,4.42
2021-11-17 13:13:05,11/17/2021 1:35:42 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.804,63,4.43
2021-11-17 13:13:10,11/17/2021 1:35:47 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.804,63.3,4.45
2021-11-17 13:13:15,11/17/2021 1:35:52 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.804,64.1,4.5
2021-11-17 13:13:20,11/17/2021 1:35:57 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.803,64,4.5
2021-11-17 13:13:25,11/17/2021 1:36:02 p. m.,17.08,5.65,93.3,235.8,651,553,1.5,0.325,0.32,0,10.803,65,4.57
2021-11-17 13:13:30,11/17/2021 1:36:07 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.802,65.5,4.6
2021-11-17 13:13:35,11/17/2021 1:36:12 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.326,0.32,0,10.804,65,4.57
2021-11-17 13:13:40,11/17/2021 1:36:17 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.326,0.32,0,10.804,64.3,4.52
2021-11-17 13:13:45,11/17/2021 1:36:22 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.326,0.32,0,10.806,63.9,4.49
2021-11-17 13:13:50,11/17/2021 1:36:27 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.326,0.32,0,10.804,65.4,4.6
2021-11-17 13:13:55,11/17/2021 1:36:32 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.326,0.32,0,10.804,65.4,4.59
2021-11-17 13:14:00,11/17/2021 1:36:37 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.326,0.32,0,10.806,64.7,4.55
2021-11-17 13:14:05,11/17/2021 1:36:42 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.326,0.32,0,10.807,64.1,4.51
2021-11-17 13:14:10,11/17/2021 1:36:47 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.807,64.7,4.55
2021-11-17 13:14:15,11/17/2021 1:36:52 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.326,0.32,0,10.807,65.2,4.58
2021-11-17 13:14:20,11/17/2021 1:36:57 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.807,64.6,4.54
2021-11-17 13:14:25,11/17/2021 1:37:02 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.326,0.32,0,10.806,64.3,4.52
2021-11-17 13:14:30,11/17/2021 1:37:07 p. m.,17.08,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.804,64.3,4.52
2021-11-17 13:14:35,11/17/2021 1:37:12 p. m.,17.08,5.65,93.2,235.7,652,554,1.5,0.326,0.32,0,10.806,64,4.5
2021-11-17 13:14:40,11/17/2021 1:37:17 p. m.,17.08,5.65,93.3,235.7,651,553,1.5,0.326,0.32,0,10.806,64,4.5
2021-11-17 13:14:45,11/17/2021 1:37:22 p. m.,17.08,5.65,93.2,235.7,651,553,1.5,0.326,0.32,0,10.804,64.5,4.53
2021-11-17 13:14:50,11/17/2021 1:37:27 p. m.,17.09,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.805,64.2,4.51
2021-11-17 13:14:55,11/17/2021 1:37:32 p. m.,17.09,5.65,93.2,235.7,651,553,1.5,0.325,0.32,0,10.804,64.3,4.52
2021-11-17 13:15:00,11/17/2021 1:37:37 p. m.,17.09,5.65,93.2,235.7,651,553,1.5,0.326,0.32,0,10.806,64,4.5
2021-11-17 13:15:05,11/17/2021 1:37:42 p. m.,17.09,5.65,93.2,235.7,650,553,1.5,0.325,0.32,0,10.805,63.6,4.47
2021-11-17 13:15:10,11/17/2021 1:37:47 p. m.,17.09,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.805,64.4,4.52
2021-11-17 13:15:15,11/17/2021 1:37:52 p. m.,17.09,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.805,64.1,4.5
2021-11-17 13:15:20,11/17/2021 1:37:57 p. m.,17.09,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.803,63.4,4.46
2021-11-17 13:15:25,11/17/2021 1:38:02 p. m.,17.09,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.804,62.9,4.42
2021-11-17 13:15:30,11/17/2021 1:38:07 p. m.,17.09,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.805,63.4,4.45
2021-11-17 13:15:35,11/17/2021 1:38:12 p. m.,17.09,5.65,93.2,235.7,650,552,1.5,0.325,0.32,0,10.805,65,4.57
2021-11-17 13:15:40,11/17/2021 1:38:17 p. m.,17.09,5.65,93.2,235.8,650,553,1.5,0.325,0.32,0,10.805,64.7,4.55
2021-11-17 13:15:45,11/17/2021 1:38:22 p. m.,17.09,5.65,93.2,235.8,650,553,1.5,0.325,0.32,0,10.805,64.6,4.54
2021-11-17 13:15:50,11/17/2021 1:38:27 p. m.,17.09,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.804,64.7,4.54
2021-11-17 13:15:55,11/17/2021 1:38:32 p. m.,17.09,5.65,93.2,235.8,651,553,1.5,0.325,0.32,0,10.804,64.4,4.52
2021-11-17 13:16:00,11/17/2021 1:38:37 p. m.,17.09,5.65,93.2,235.8,650,553,1.5,0.325,0.32,0,10.804,64.3,4.52
